id	src_audio	src_n_frames	src_text	tgt_text	tgt_audio	tgt_n_frames
common_voice_es_18306628	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18306628.wav	0	nos hicieron sentar , y ellos quedaron en pie .	They made us sit down and they remained standing.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_en_2969.wav	0
common_voice_es_18321317	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321317.wav	0	el culo de la botella . dame .	The bottom of the bottle. Give me.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_en_3571.wav	0
common_voice_es_18318073	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18318073.wav	0	a ver , cinta . toma .	Let’s see. Tape. Here.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_en_2563.wav	0
common_voice_es_18367295	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_es_18367295.wav	0	Cuanto más alto se sube más grande es la caída.	The bigger they are the harder they fall.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_7903.wav	0
common_voice_es_18315326	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18315326.wav	0	me encantan los barcos . ¿ tienes fotos ?	I love ships. Do you have any pictures?	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1387.wav	0
common_voice_es_18311724	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311724.wav	0	es la Niña que nos envía , señor ...	It’s the girl that they sent us. Sir...	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9313.wav	0
common_voice_es_18311468	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311468.wav	0	Ha llamado la tía de Calella porque se pensaba que hoy era mi cumpleaños.	I called the Calella’s aunt because they thought today was my birthday.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_en_2546.wav	0
common_voice_es_18306632	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18306632.wav	0	Ya tengo compañero de mudanza .	I now have a roommate.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_en_2012.wav	0
common_voice_es_18321263	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321263.wav	0	capítulo diecinueve .	chapter nineteen	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_en_2574.wav	0
common_voice_es_18320806	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18320806.wav	0	para darle las gracias ,	To say thanks.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8027.wav	0
common_voice_es_18344897	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18344897.wav	0	un pecado del que sólo puede absolverme Nuestro Santo Padre .	A sin which only our holy father can absolve me.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_366.wav	0
common_voice_es_18314929	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18314929.wav	0	he venido a despertarte .	I came to wake you up.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_en_3692.wav	0
common_voice_es_18321258	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321258.wav	0	Mi nave ha impactado aquí por equivocación .	My ship landed here by mistake.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1433.wav	0
common_voice_es_18345915	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345915.wav	0	da igual , hay que cumplirlo .	I don’t mind. We have to do it.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_en_2437.wav	0
common_voice_es_18344728	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18344728.wav	0	de tiempo en tiempo un jinete entraba en el patio :	From time to time a rider entered the courtyard:	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_609.wav	0
common_voice_es_18311058	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311058.wav	0	Ha resuelto la ecuación mucho más deprisa de lo que se pensaba.	He solved the equation faster than we thought.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8536.wav	0
common_voice_es_18311442	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311442.wav	0	algunos pequeñuelos indios , casi desnudos , se disputaban mecerla .	Some Indian little boys, almost naked, fought to swing it.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8970.wav	0
common_voice_es_18364717	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_es_18364717.wav	0	El trabajo bien hecho da alegría en el pecho.	A job well done is something to be proud of.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 4/common_voice_en_1703.wav	0
common_voice_es_18307332	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18307332.wav	0	Nuria fuma farias.	Nuria smokes farias.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 4/common_voice_en_1727.wav	0
common_voice_es_18345855	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345855.wav	0	vamos a ver , Julia , esto es imposible .	let’s see, Julia, this is impossible	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_54.wav	0
common_voice_es_18321800	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_es_18321800.wav	0	¡ Se ha ido ! Se ha ido del todo .	It’s gone! All of it is gone.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8801.wav	0
common_voice_es_18346024	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18346024.wav	0	¿ pues quiere que le diga una cosa ?	Well, may I tell you something?	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9088.wav	0
common_voice_es_18342833	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18342833.wav	0	que nunca es tarde para hacer las cosas bien .	It is never late to do things right.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_706.wav	0
common_voice_es_18311438	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311438.wav	0	gracias por salvarme la vida , gracias .	Thank you for saving my life. Thank you.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_en_2714.wav	0
common_voice_es_18306598	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18306598.wav	0	no pudieron estar suspendidas en el agua ,	They could not be suspended in the water.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_en_3549.wav	0
common_voice_es_18345887	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345887.wav	0	quien una vez los ha visto , no los olvidará jamás .	Whoever once saw them will never forget them.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8319.wav	0
common_voice_es_18315375	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18315375.wav	0	es vidrio templado .	It's tempered glass.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_440.wav	0
common_voice_es_18314866	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18314866.wav	0	Todo era silencio, no se sentía ni un alma.	Everything was extremely silent and quiet.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8082.wav	0
common_voice_es_18344878	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18344878.wav	0	una y otra se componían de gente marcial y silenciosa :	One and another were made up of silent and martial people.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8678.wav	0
common_voice_es_18307294	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18307294.wav	0	le encuentra y salva a Caperucita .	He finds and saves Little Red Riding Hood.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 4/common_voice_en_1679.wav	0
common_voice_es_18307307	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18307307.wav	0	todavía hoy , después de haber pecado tanto , tengo las mañanas triunfantes ,	Even today, after having sinned so much, my mornings are triumphant.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1129.wav	0
common_voice_es_18311734	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311734.wav	0	vale . no te rasques , amor .	Ok, don't scratch, my love.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9019.wav	0
common_voice_es_18321239	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321239.wav	0	Julia , me gusta que me hagas los mismos juegos que ella .	Julia, I like that you play the same games with me that you play with her.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1054.wav	0
common_voice_es_18320802	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18320802.wav	0	¡ No , no os vayáis !	No, don’t leave!	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8100.wav	0
common_voice_es_18321309	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321309.wav	0	tenía los ojos fieros y una mano cercenada .	He had fiery eyes and a severed hand.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9430.wav	0
common_voice_es_18364716	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_es_18364716.wav	0	Deberías comer más fruta porque tienen muchos nutrientes.	You should eat more fruit because they have many nutrients.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9312.wav	0
common_voice_es_18312021	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18312021.wav	0	Ahora me dedico a los bolos y tengo un futuro prometedor.	Now that I do bowling and have a great future.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_en_2849.wav	0
common_voice_es_18321486	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321486.wav	0	pero cagando virutas . vamos .	Come on, fast. Let’s go.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8199.wav	0
common_voice_es_18320855	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18320855.wav	0	la Niña Chole murmuró a mi oído :	The Chole girl whispered to my ear:	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_699.wav	0
common_voice_es_18315419	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18315419.wav	0	¡ Mira por dónde vas ! Perdona .	Look where are you going! Excuse me.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_484.wav	0
common_voice_es_18306885	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18306885.wav	0	el vidrio con el que se hacen las lunas de los coches ,	The glass which the car’s windows are made of,	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 4/common_voice_en_1913.wav	0
common_voice_es_18342437	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18342437.wav	0	porque casi incontinenti una mancha de espumas rojas coloreó el mar ,	Because a stain of red foam colored the sea immediately.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8580.wav	0
common_voice_es_18307284	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18307284.wav	0	bueno , ya me he vuelto a pasar .	Well, it happened again.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1123.wav	0
common_voice_es_18311456	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311456.wav	0	no me dilato .	I am not dilated.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8572.wav	0
common_voice_es_18322575	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_es_18322575.wav	0	les daba los libros y un babi como el nuestro .	I'd give them the book and a babi like ours.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_73.wav	0
common_voice_es_18342898	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18342898.wav	0	¿ me oyes ? ¿ tanto la quieres ?	can you hear me? Do you love her that much?	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_en_7877.wav	0
common_voice_es_18311412	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311412.wav	0	No hay bien ni mal que cien años dure.	There is no evil that lasts a hundred years.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1290.wav	0
common_voice_es_18320792	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18320792.wav	0	veré a la Madre Abadesa cuando sea ocasión .	I’ll see Mother Abadesa when appropriate.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_527.wav	0
common_voice_es_18321586	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_es_18321586.wav	0	pregunte y le dirán quién es el general Diego Bermúdez .	Ask and they will tell you who General Diego Bermudez is.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_272.wav	0
common_voice_es_18322070	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_es_18322070.wav	0	Un momento . ¡ oh , no !	Hold on. Oh no!	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1473.wav	0
common_voice_es_18345966	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345966.wav	0	usted tiene conocimientos militares , quiero que organice	You have military knowledge. I want you to organize.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 4/common_voice_en_1871.wav	0
common_voice_es_18322071	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_es_18322071.wav	0	incluso puedo entender que te liaras con Palomares .	I can even understand that you partnered up with Palomares.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_337.wav	0
common_voice_es_18345987	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345987.wav	0	el jarocho se incorporó , soltando la baraja con despecho :	The jarocho sat up, dropping the deck with spite:	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8726.wav	0
common_voice_es_18306888	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18306888.wav	0	¡ Por mi cordel ! ¿ La fiesta de cumpleaños es hoy ?	For my corde! The Birthday party is today!	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_801.wav	0
common_voice_es_18311426	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311426.wav	0	se dispersaron .	They dispersed.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_586.wav	0
common_voice_es_18321990	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_es_18321990.wav	0	son las mismas pastillas que le dieron a tu mujer .	Those are the same pills that your wife was prescribed.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9307.wav	0
common_voice_es_18345924	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345924.wav	0	¿ manda alguna cosa la Niña Chole ?	Chole girl needs anything?	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8030.wav	0
common_voice_es_18344869	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18344869.wav	0	venga , Ulises , si no he cruzado ni cuatro palabras con ella .	Come on, Ulises, I haven’t even spoken to her.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8271.wav	0
common_voice_es_18311732	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311732.wav	0	¿ alguna otra pregunta ?	Any other question?	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_176.wav	0
common_voice_es_18311714	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311714.wav	0	Sólo nos falta la mitad, ¿verdad?	We are half way, right?	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8067.wav	0
common_voice_es_18346042	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18346042.wav	0	¡ lo hemos clavado !	W made it!	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1300.wav	0
common_voice_es_18365176	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_es_18365176.wav	0	Del dicho al hecho hay mucho trecho.	It's easier said than done.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_776.wav	0
common_voice_es_18311146	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311146.wav	0	Para atrás , todo el mundo .	Go back, everyone.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1419.wav	0
common_voice_es_18321448	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321448.wav	0	Ricardo , a cubierta . ¡ vamos !	Ricardo, go on deck. Come on!	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 3/common_voice_en_1324.wav	0
common_voice_es_18318150	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 6/common_voice_es_18318150.wav	0	¡ No dispares ! Calma . somos amigos .	don’t shoot! easy, we are friends	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_673.wav	0
common_voice_es_18321543	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321543.wav	0	ya nos tornábamos , cuando me sentí detenido por el brazo .	We were drinking already, when I felt stopped by an arm.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 10/common_voice_en_9318.wav	0
common_voice_es_18343059	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18343059.wav	0	yo esperaba detenerme allí pocas horas .	I was hoping to stop there for a few hours.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8706.wav	0
common_voice_es_18345897	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18345897.wav	0	Mal de muchos consuelo de tontos.	Disaster for some, comforting for the dumb.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_en_8582.wav	0
common_voice_es_18321520	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 7/common_voice_es_18321520.wav	0	esos cuerpos hace tiempo que dieron de comer a los peces .	Those bodies a long time ago that provided food to the fishes.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 1/common_voice_en_152.wav	0
common_voice_es_18342338	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 9/common_voice_es_18342338.wav	0	era vasto y sombrío , lleno de susurros y de aromas .	He was big and dark, full of whispers and aromas.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 2/common_voice_en_673.wav	0
common_voice_es_18311160	E:/Thesis_Datasets/CommonVoice_v4/es/cv-corpus-22.0-2025-06-20/es/1st Batch - 5000 WAV/Clips - Batch 5/common_voice_es_18311160.wav	0	Es respirable . No veo indicios de vida inteligente .	It's breathable. I don't see signs of artificial life.	E:/Thesis_Datasets/CommonVoice_v4/en/1st Batch - 5000 WAV/Clips - Batch 8/common_voice_en_8138.wav	0
